Index,Address,FLAG,Contract,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract,total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract,ERC20_uniq_sent_token_name,ERC20_uniq_rec_token_name,ERC20_most_sent_token_type,ERC20_most_rec_token_type
1,0x001b28141562bc2601694d27c3f5fda2c06c234c,0,1,0.0,12767.06444,198900.25,0,16,1,4,0,0.0,1.0020688,0.769166223,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,12.30665958,0.0,12.30665958,2,0.181283664,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.075366714,0.105916949,0.090641832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,Streamr (old)
1,0x001cb265c5606d79035059686ae5f94c6a4c2c2c,0,0,11106.15,78197.58333,78197.58333,7,2,0,2,4,0.095,0.26515854,0.18007927,0.0,0.133441117,0.037563017,0.0,0.0,0.0,9,0.262941117,0.36015854,0.0,0.097217423,3,8.001,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.001,5.0,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,PoSToken
1,0x0045eb75acf6e1cb1d9ec41e352a879e2cd50b35,0,0,9355.436318,132.0454847,636162.8167,68,4375,0,1,4,0.443992956,3.60249462,1.055731161,0.0,520.8121685,67.92339458,0.0,0.0,0.0,4443,4618.790832,4618.823828,0.0,0.03299662,10,2221.347483,4.431401966,4.431401966,2.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.01,777.0,277.6684353,2.2155,2.215901966,2.215700983,0.0,0.0,0.0,1.0,8.0,OMG Network,INS Promo
1,0x68d41d0c11bf5536d6d8c186ccfaf3de1a022d67,1,1,0.0,48760.40417,200406.0167,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0x4749a5f83F6F003440cB4B6aD1628d39E900D0c4,1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0xdc2ce29256a7f44c3a291f8c08d575593455bc39,1,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0xCDD6494aEB193C8d5541b5B9c5e72a3809A98fdc,1,1,0.0,46069.543333333335,232506.61666666667,0,6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0x1B78F8403db4De43A92d5D12336AFc8b1c1d4086,1,1,0.0,492.2708333333333,23630.6,0,49,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0x4f2c4dffa2f1b0c8695057d3a66b8e1a462f5834,0,1,0.0,7.726895379075808,94570.95,0,9999,1,784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,4,118589.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,89156.0,29647.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,Running Vault Coin
1,0x6ea6531b603f270d23d9edd2d8279135dc5d6773,2,1,0.0,3.910502100420083,39765.26666666667,0,9999,1,2694,0,0.0,2.0,0.0003000300030003,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,3.0,0.0,3.0,12,444.88888888888886,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0888888888888888,100.0,37.07407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,UNIWORTH COIN
1,0x19c366386ed73c276ebf883d9c29a4d9208f54e1,2,1,0.0,1699.5420238095242,752424.2833333333,0,421,1,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,2,1,0.0,96.82509668600392,968966.7666666668,0,9999,1,2233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,17,110187014.07103217,1.8400611678998e+23,0.0,2.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,88888888.0,7345800.938068811,100.0,1.8400611678998e+23,9.200305839499e+22,0.0,0.0,0.0,2.0,13.0,,www.dfw.vc零成本大富翁最高赚8000eth
1,0x99bc08db67f52010f2d6017b7ad968808113db10,2,1,0.0,2044.7857314870555,3511227.2333333334,0,1662,1,1096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663,0.0,0.0,0.0,0.0,3,1.4,200.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,100.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,blockwell.ai KYC Casper Token,# eth-apy.org
1,0x574f84108a98c575794f75483d801d1d5dc861a5,2,1,0.0,51.12115923184641,511514.2,0,9999,1,5574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,11,917680563.0892888,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0005,888888888.0,83425505.73538989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,www.dfw.vc零成本大富翁最高赚8000eth
1,0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,2,1,0.0,5.708227489415612,57076.566666666666,0,10000,1,544,0,0.0,1.0,0.000221,0.0,0.0,0.0,0.0,0.0,0.0,10001,0.0,2.21,0.0,2.21,22,21040740.95051477,1.337,1.337,1.0,18.0,1.0,14.0,0.0,0.0,0.0,0.0,0.4,21000000.0,1001940.045262608,1.337,1.337,1.337,0.0,0.0,0.0,1.0,14.0,brief.blockwell.ai,https://www.yidaibi.me/ 最佳一键发币解决方案 Create tokens easily
1,0x744d70fdbe2ba4cf95131626614a1763df805b9e,2,1,0.0,1.275428419017137,12756.233333333334,0,9999,1,3581,0,0.0,19.5,0.017655835306925,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,176.54069723394335,0.0,176.54069723394335,114,930703810.9784915,1.0795479969386216e+25,5.335481484089478e+24,4.0,75.0,3.0,77.0,0.0,0.0,0.0,0.0,1e-05,888888888.0,9035959.329888267,1.337,1.86741293526437e+24,9.814072699442016e+23,0.0,0.0,0.0,2.0,74.0,,www.dfw.vc零成本大富翁最高赚8000eth
1,0x765f0c16d1ddc279295c1a7c24b0883f62d33f75,2,1,0.0,582.2680009775172,3971068.8333333335,0,6821,1,2768,0,0.0,4.0,0.0005950219039316,0.0,0.0,0.0,0.0,0.0,0.0,6822,0.0,4.058644406718106,0.0,4.058644406718106,9,109911582.9999,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,7.7777777e-11,88888888.0,12212398.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,www.dfw.vc零成本大富翁最高赚8000eth
1,0x0794ce7d4459105926da230f318c1e34bc790517,2,1,0.0,530.550796877541,3262394.2,0,6150,1,1341,0,0.0,0.04,6.504065040650407e-06,0.0,0.0,0.0,0.0,0.0,0.0,6151,0.0,0.04,0.0,0.04,4,4966.4,100.0,100.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.4,4800.0,1655.4666666666665,100.0,100.0,100.0,0.0,0.0,0.0,1.0,3.0,blockwell.ai KYC Casper Token,Chart 4 You
1,0x814f67fa286f7572b041d041b1d99b432c9155ee,2,1,0.0,16.95839834633596,169748.36666666667,0,9999,1,2039,0,0.0,0.008989309,2.7345883588358834e-06,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0273431489999999,0.0,0.0273431489999999,16,8342.9314628,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,1e-06,7000.0,521.433216425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,DRAGON
1,0x1829aa045e21e0d59580024a951db48096e01782,2,1,0.0,18.607366473294768,186047.31666666668,0,9999,1,2956,0,0.0,205.0,0.1592671210811081,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,1592.51194369,0.0,1592.51194369,18,109898023.20878889,100.0,100.0,1.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0,7.7777777e-11,88888888.0,6464589.600516994,100.0,100.0,100.0,0.0,0.0,0.0,1.0,14.0,blockwell.ai KYC Casper Token,www.dfw.vc零成本大富翁最高赚8000eth
1,0x2396fbc0e2e3ae4b7206ebdb5706e2a5920349cb,2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0xafaefa2a7c7aab9f8b047268500035514487ef0a,2,1,0.0,208.6790438397577,1288437.816666667,0,6175,1,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6176,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,The Force Token
1,0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,2,1,0.0,20.57897079415875,205763.6833333333,0,9999,1,1332,0,0.0,0.5,8.100810081008101e-05,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.8099999999999999,0.0,0.8099999999999999,29,109911237.73690666,101.337,1.337,2.0,25.0,2.0,23.0,0.0,0.0,0.0,0.0,7.7777777e-11,88888888.0,4070786.582848394,1.337,100.0,50.6685,0.0,0.0,0.0,2.0,23.0,blockwell.ai KYC Casper Token,www.dfw.vc零成本大富翁最高赚8000eth
1,0xc7c03b8a3fc5719066e185ea616e87b88eba44a3,2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0xcbeaec699431857fdb4d37addbbdc20e132d4903,2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,0xd0d932c9f78583d297e487a7965223d0fe1008c8,0,1,0.0,4479.564143426296,3373650.4833333334,0,754,1,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
